model,STATION_ID_1,STATION_ID_2,purpose,period,mode,trips_total
2-IVT-Test,04-Layt,09-Murr,NHB,PK,dCRT,2.0755
2-IVT-Test,04-Layt,09-Murr,NHB,PK,wCRT,2.7115
2-IVT-Test,04-Layt,10-SJ,HBC,PK,dCRT,0.6948
2-IVT-Test,04-Layt,10-SJ,HBC,PK,wCRT,0.1205
2-IVT-Test,04-Layt,10-SJ,HBO,OK,dCRT,0.2192
2-IVT-Test,04-Layt,10-SJ,HBO,OK,wCRT,0.0799
2-IVT-Test,04-Layt,10-SJ,HBO,PK,dCRT,0.2882
2-IVT-Test,04-Layt,10-SJ,HBO,PK,wCRT,0.0443
2-IVT-Test,04-Layt,10-SJ,HBW,OK,dCRT,1.1722
2-IVT-Test,04-Layt,10-SJ,HBW,OK,wCRT,0.3477
2-IVT-Test,04-Layt,10-SJ,HBW,PK,dCRT,8.0907
2-IVT-Test,04-Layt,10-SJ,HBW,PK,wCRT,1.4717
2-IVT-Test,04-Layt,10-SJ,NHB,OK,dCRT,0.43370000000000003
2-IVT-Test,04-Layt,10-SJ,NHB,OK,wCRT,0.3766
2-IVT-Test,04-Layt,10-SJ,NHB,PK,dCRT,0.27140000000000003
2-IVT-Test,04-Layt,10-SJ,NHB,PK,wCRT,0.3297
2-IVT-Test,04-Layt,11-Drap,HBO,OK,dCRT,0.436
2-IVT-Test,04-Layt,11-Drap,HBO,OK,wCRT,0.086
2-IVT-Test,04-Layt,11-Drap,HBO,PK,dCRT,0.4288
2-IVT-Test,04-Layt,11-Drap,HBO,PK,wCRT,0.0268
2-IVT-Test,04-Layt,11-Drap,HBW,OK,dCRT,1.004
2-IVT-Test,04-Layt,11-Drap,HBW,OK,wCRT,0.22340000000000002
2-IVT-Test,04-Layt,11-Drap,HBW,PK,dCRT,4.7539
2-IVT-Test,04-Layt,11-Drap,HBW,PK,wCRT,0.6557000000000001
2-IVT-Test,04-Layt,11-Drap,NHB,OK,dCRT,0.4165
2-IVT-Test,04-Layt,11-Drap,NHB,OK,wCRT,0.6166
2-IVT-Test,04-Layt,11-Drap,NHB,PK,dCRT,0.22290000000000001
2-IVT-Test,04-Layt,11-Drap,NHB,PK,wCRT,0.343
2-IVT-Test,04-Layt,12-Lehi,HBO,OK,dCRT,0.8056
2-IVT-Test,04-Layt,12-Lehi,HBO,OK,wCRT,0.1285
2-IVT-Test,04-Layt,12-Lehi,HBO,PK,dCRT,0.8342
2-IVT-Test,04-Layt,12-Lehi,HBO,PK,wCRT,0.0365
2-IVT-Test,04-Layt,12-Lehi,HBW,OK,dCRT,2.1509
2-IVT-Test,04-Layt,12-Lehi,HBW,OK,wCRT,0.2669
2-IVT-Test,04-Layt,12-Lehi,HBW,PK,dCRT,10.5648
2-IVT-Test,04-Layt,12-Lehi,HBW,PK,wCRT,0.7155
2-IVT-Test,04-Layt,12-Lehi,NHB,OK,dCRT,1.1292
2-IVT-Test,04-Layt,12-Lehi,NHB,OK,wCRT,0.5811000000000001
2-IVT-Test,04-Layt,12-Lehi,NHB,PK,dCRT,0.6339
2-IVT-Test,04-Layt,12-Lehi,NHB,PK,wCRT,0.3755
2-IVT-Test,04-Layt,13-AF,HBO,OK,dCRT,0.3222
2-IVT-Test,04-Layt,13-AF,HBO,OK,wCRT,0.0115
2-IVT-Test,04-Layt,13-AF,HBO,PK,dCRT,0.5024
2-IVT-Test,04-Layt,13-AF,HBO,PK,wCRT,0.0058
2-IVT-Test,04-Layt,13-AF,HBW,OK,dCRT,0.1667
2-IVT-Test,04-Layt,13-AF,HBW,OK,wCRT,0.0013
2-IVT-Test,04-Layt,13-AF,HBW,PK,dCRT,2.3606
2-IVT-Test,04-Layt,13-AF,HBW,PK,wCRT,0.0473
2-IVT-Test,04-Layt,13-AF,NHB,OK,dCRT,0.4045
2-IVT-Test,04-Layt,13-AF,NHB,OK,wCRT,0.0083
2-IVT-Test,04-Layt,13-AF,NHB,PK,dCRT,0.3922
2-IVT-Test,04-Layt,13-AF,NHB,PK,wCRT,0.0436
2-IVT-Test,04-Layt,14-Orem,HBC,PK,dCRT,135.9391
2-IVT-Test,04-Layt,14-Orem,HBO,OK,dCRT,8.2464
2-IVT-Test,04-Layt,14-Orem,HBO,OK,wCRT,0.6899
2-IVT-Test,04-Layt,14-Orem,HBO,PK,dCRT,7.2964
2-IVT-Test,04-Layt,14-Orem,HBO,PK,wCRT,0.3044
2-IVT-Test,04-Layt,14-Orem,HBW,OK,dCRT,3.2397
2-IVT-Test,04-Layt,14-Orem,HBW,OK,wCRT,0.1031
2-IVT-Test,04-Layt,14-Orem,HBW,PK,dCRT,14.468
2-IVT-Test,04-Layt,14-Orem,HBW,PK,wCRT,0.295
2-IVT-Test,04-Layt,14-Orem,NHB,OK,dCRT,3.7753
2-IVT-Test,04-Layt,14-Orem,NHB,OK,wCRT,0.797
2-IVT-Test,04-Layt,14-Orem,NHB,PK,dCRT,2.9167
2-IVT-Test,04-Layt,14-Orem,NHB,PK,wCRT,0.5948
2-IVT-Test,04-Layt,15-Prov,HBC,PK,dCRT,9.1091
2-IVT-Test,04-Layt,15-Prov,HBO,OK,dCRT,20.1581
2-IVT-Test,04-Layt,15-Prov,HBO,OK,wCRT,1.4142
2-IVT-Test,04-Layt,15-Prov,HBO,PK,dCRT,20.2399
2-IVT-Test,04-Layt,15-Prov,HBO,PK,wCRT,0.5144
2-IVT-Test,04-Layt,15-Prov,HBW,OK,dCRT,6.995
2-IVT-Test,04-Layt,15-Prov,HBW,OK,wCRT,0.1633
2-IVT-Test,04-Layt,15-Prov,HBW,PK,dCRT,32.4173
2-IVT-Test,04-Layt,15-Prov,HBW,PK,wCRT,0.4625
2-IVT-Test,04-Layt,15-Prov,NHB,OK,dCRT,5.7158
2-IVT-Test,04-Layt,15-Prov,NHB,OK,wCRT,1.2677
2-IVT-Test,04-Layt,15-Prov,NHB,PK,dCRT,4.9059
2-IVT-Test,04-Layt,15-Prov,NHB,PK,wCRT,0.8838
2-IVT-Test,05-Frmg,06-WC,HBO,OK,dCRT,5.0013
2-IVT-Test,05-Frmg,06-WC,HBO,OK,wCRT,13.075800000000001
2-IVT-Test,05-Frmg,06-WC,HBO,PK,dCRT,3.8446000000000002
2-IVT-Test,05-Frmg,06-WC,HBO,PK,wCRT,6.9893
2-IVT-Test,05-Frmg,06-WC,HBW,OK,dCRT,2.0644
2-IVT-Test,05-Frmg,06-WC,HBW,OK,wCRT,2.4899
2-IVT-Test,05-Frmg,06-WC,HBW,PK,dCRT,4.9648
2-IVT-Test,05-Frmg,06-WC,HBW,PK,wCRT,6.1254
2-IVT-Test,05-Frmg,06-WC,NHB,OK,dCRT,0.739
2-IVT-Test,05-Frmg,06-WC,NHB,OK,wCRT,3.8179
2-IVT-Test,05-Frmg,06-WC,NHB,PK,dCRT,0.2041
2-IVT-Test,05-Frmg,06-WC,NHB,PK,wCRT,2.3479
2-IVT-Test,05-Frmg,07-NTmp,HBC,PK,dCRT,4.0774
2-IVT-Test,05-Frmg,07-NTmp,HBC,PK,wCRT,0.886
2-IVT-Test,05-Frmg,07-NTmp,HBO,OK,dCRT,15.0477
2-IVT-Test,05-Frmg,07-NTmp,HBO,OK,wCRT,36.5241
2-IVT-Test,05-Frmg,07-NTmp,HBO,PK,dCRT,15.1828
2-IVT-Test,05-Frmg,07-NTmp,HBO,PK,wCRT,20.9555
2-IVT-Test,05-Frmg,07-NTmp,HBW,OK,dCRT,42.1351
2-IVT-Test,05-Frmg,07-NTmp,HBW,OK,wCRT,8.0017
2-IVT-Test,05-Frmg,07-NTmp,HBW,PK,dCRT,56.6702
2-IVT-Test,05-Frmg,07-NTmp,HBW,PK,wCRT,22.5702
2-IVT-Test,05-Frmg,07-NTmp,NHB,OK,dCRT,3.0669
2-IVT-Test,05-Frmg,07-NTmp,NHB,OK,wCRT,32.434400000000004
2-IVT-Test,05-Frmg,07-NTmp,NHB,PK,dCRT,0.9549
2-IVT-Test,05-Frmg,07-NTmp,NHB,PK,wCRT,14.3865
2-IVT-Test,05-Frmg,08-SLCn,HBC,PK,dCRT,0.061900000000000004
2-IVT-Test,05-Frmg,08-SLCn,HBO,OK,dCRT,5.4225
2-IVT-Test,05-Frmg,08-SLCn,HBO,OK,wCRT,148.1346
2-IVT-Test,05-Frmg,08-SLCn,HBO,PK,dCRT,6.7543
2-IVT-Test,05-Frmg,08-SLCn,HBO,PK,wCRT,38.4753
2-IVT-Test,05-Frmg,08-SLCn,HBW,OK,dCRT,11.573
2-IVT-Test,05-Frmg,08-SLCn,HBW,OK,wCRT,10.308
2-IVT-Test,05-Frmg,08-SLCn,HBW,PK,dCRT,44.4162
2-IVT-Test,05-Frmg,08-SLCn,HBW,PK,wCRT,19.2746
2-IVT-Test,05-Frmg,08-SLCn,NHB,OK,dCRT,0.7536
2-IVT-Test,05-Frmg,08-SLCn,NHB,OK,wCRT,16.2209
2-IVT-Test,05-Frmg,08-SLCn,NHB,PK,dCRT,0.4511
2-IVT-Test,05-Frmg,08-SLCn,NHB,PK,wCRT,7.8414
2-IVT-Test,05-Frmg,09-Murr,HBC,PK,dCRT,39.3434
2-IVT-Test,05-Frmg,09-Murr,HBC,PK,wCRT,9.1233
2-IVT-Test,05-Frmg,09-Murr,HBO,OK,dCRT,17.9496
2-IVT-Test,05-Frmg,09-Murr,HBO,OK,wCRT,23.5579
2-IVT-Test,05-Frmg,09-Murr,HBO,PK,dCRT,20.9472
2-IVT-Test,05-Frmg,09-Murr,HBO,PK,wCRT,22.5592
2-IVT-Test,05-Frmg,09-Murr,HBW,OK,dCRT,5.4954
2-IVT-Test,05-Frmg,09-Murr,HBW,OK,wCRT,1.1249
2-IVT-Test,05-Frmg,09-Murr,HBW,PK,dCRT,21.2869
2-IVT-Test,05-Frmg,09-Murr,HBW,PK,wCRT,7.3948
2-IVT-Test,05-Frmg,09-Murr,NHB,OK,dCRT,1.0739
2-IVT-Test,05-Frmg,09-Murr,NHB,OK,wCRT,5.7696000000000005
2-IVT-Test,05-Frmg,09-Murr,NHB,PK,dCRT,0.5142
2-IVT-Test,05-Frmg,09-Murr,NHB,PK,wCRT,4.725
2-IVT-Test,05-Frmg,10-SJ,HBC,PK,dCRT,0.0683
2-IVT-Test,05-Frmg,10-SJ,HBC,PK,wCRT,0.0144
2-IVT-Test,05-Frmg,10-SJ,HBO,OK,dCRT,8.7915
2-IVT-Test,05-Frmg,10-SJ,HBO,OK,wCRT,2.6163
2-IVT-Test,05-Frmg,10-SJ,HBO,PK,dCRT,8.7542
2-IVT-Test,05-Frmg,10-SJ,HBO,PK,wCRT,1.649
2-IVT-Test,05-Frmg,10-SJ,HBW,OK,dCRT,1.5799
2-IVT-Test,05-Frmg,10-SJ,HBW,OK,wCRT,0.2183
2-IVT-Test,05-Frmg,10-SJ,HBW,PK,dCRT,6.3159
2-IVT-Test,05-Frmg,10-SJ,HBW,PK,wCRT,0.7985
2-IVT-Test,05-Frmg,10-SJ,NHB,OK,dCRT,0.5019
2-IVT-Test,05-Frmg,10-SJ,NHB,OK,wCRT,0.7661
2-IVT-Test,05-Frmg,10-SJ,NHB,PK,dCRT,0.2328
2-IVT-Test,05-Frmg,10-SJ,NHB,PK,wCRT,0.5779
2-IVT-Test,05-Frmg,11-Drap,HBO,OK,dCRT,8.4161
2-IVT-Test,05-Frmg,11-Drap,HBO,OK,wCRT,0.6555
2-IVT-Test,05-Frmg,11-Drap,HBO,PK,dCRT,7.6472
2-IVT-Test,05-Frmg,11-Drap,HBO,PK,wCRT,0.5991000000000001
2-IVT-Test,05-Frmg,11-Drap,HBW,OK,dCRT,1.323
2-IVT-Test,05-Frmg,11-Drap,HBW,OK,wCRT,0.08199999999999999
2-IVT-Test,05-Frmg,11-Drap,HBW,PK,dCRT,4.7378
2-IVT-Test,05-Frmg,11-Drap,HBW,PK,wCRT,0.3217
2-IVT-Test,05-Frmg,11-Drap,NHB,OK,dCRT,0.3463
2-IVT-Test,05-Frmg,11-Drap,NHB,OK,wCRT,1.1927
2-IVT-Test,05-Frmg,11-Drap,NHB,PK,dCRT,0.1623
2-IVT-Test,05-Frmg,11-Drap,NHB,PK,wCRT,0.6193
2-IVT-Test,05-Frmg,12-Lehi,HBO,OK,dCRT,11.8269
2-IVT-Test,05-Frmg,12-Lehi,HBO,OK,wCRT,2.7546999999999997
2-IVT-Test,05-Frmg,12-Lehi,HBO,PK,dCRT,11.7137
2-IVT-Test,05-Frmg,12-Lehi,HBO,PK,wCRT,2.1151
2-IVT-Test,05-Frmg,12-Lehi,HBW,OK,dCRT,1.358
2-IVT-Test,05-Frmg,12-Lehi,HBW,OK,wCRT,0.101
2-IVT-Test,05-Frmg,12-Lehi,HBW,PK,dCRT,6.5821
2-IVT-Test,05-Frmg,12-Lehi,HBW,PK,wCRT,0.4876
2-IVT-Test,05-Frmg,12-Lehi,NHB,OK,dCRT,0.5687
2-IVT-Test,05-Frmg,12-Lehi,NHB,OK,wCRT,1.0897
2-IVT-Test,05-Frmg,12-Lehi,NHB,PK,dCRT,0.298
2-IVT-Test,05-Frmg,12-Lehi,NHB,PK,wCRT,0.6238
2-IVT-Test,05-Frmg,13-AF,HBO,OK,dCRT,21.3598
2-IVT-Test,05-Frmg,13-AF,HBO,OK,wCRT,0.5297999999999999
2-IVT-Test,05-Frmg,13-AF,HBO,PK,dCRT,17.6798
2-IVT-Test,05-Frmg,13-AF,HBO,PK,wCRT,0.205
2-IVT-Test,05-Frmg,13-AF,HBW,OK,dCRT,1.1527
2-IVT-Test,05-Frmg,13-AF,HBW,OK,wCRT,0.0206
2-IVT-Test,05-Frmg,13-AF,HBW,PK,dCRT,5.2628
2-IVT-Test,05-Frmg,13-AF,HBW,PK,wCRT,0.0589
2-IVT-Test,05-Frmg,13-AF,NHB,OK,dCRT,0.539
2-IVT-Test,05-Frmg,13-AF,NHB,OK,wCRT,0.0185
2-IVT-Test,05-Frmg,13-AF,NHB,PK,dCRT,0.3458
2-IVT-Test,05-Frmg,13-AF,NHB,PK,wCRT,0.0769
2-IVT-Test,05-Frmg,14-Orem,HBC,PK,dCRT,60.4076
2-IVT-Test,05-Frmg,14-Orem,HBC,PK,wCRT,6.2061
2-IVT-Test,05-Frmg,14-Orem,HBO,OK,dCRT,32.3265
2-IVT-Test,05-Frmg,14-Orem,HBO,OK,wCRT,3.624
2-IVT-Test,05-Frmg,14-Orem,HBO,PK,dCRT,26.4815
2-IVT-Test,05-Frmg,14-Orem,HBO,PK,wCRT,2.6974
2-IVT-Test,05-Frmg,14-Orem,HBW,OK,dCRT,2.1473
2-IVT-Test,05-Frmg,14-Orem,HBW,OK,wCRT,0.0668
2-IVT-Test,05-Frmg,14-Orem,HBW,PK,dCRT,9.3171
2-IVT-Test,05-Frmg,14-Orem,HBW,PK,wCRT,0.2288
2-IVT-Test,05-Frmg,14-Orem,NHB,OK,dCRT,1.6202
2-IVT-Test,05-Frmg,14-Orem,NHB,OK,wCRT,1.5005
2-IVT-Test,05-Frmg,14-Orem,NHB,PK,dCRT,1.0711
2-IVT-Test,05-Frmg,14-Orem,NHB,PK,wCRT,1.0041
2-IVT-Test,05-Frmg,15-Prov,HBC,PK,dCRT,6.172899999999999
2-IVT-Test,05-Frmg,15-Prov,HBO,OK,dCRT,63.0306
2-IVT-Test,05-Frmg,15-Prov,HBO,OK,wCRT,44.7822
2-IVT-Test,05-Frmg,15-Prov,HBO,PK,dCRT,53.454
2-IVT-Test,05-Frmg,15-Prov,HBO,PK,wCRT,13.7591
2-IVT-Test,05-Frmg,15-Prov,HBW,OK,dCRT,4.1635
2-IVT-Test,05-Frmg,15-Prov,HBW,OK,wCRT,0.5498999999999999
2-IVT-Test,05-Frmg,15-Prov,HBW,PK,dCRT,19.7066
2-IVT-Test,05-Frmg,15-Prov,HBW,PK,wCRT,0.8833
2-IVT-Test,05-Frmg,15-Prov,NHB,OK,dCRT,3.0107
2-IVT-Test,05-Frmg,15-Prov,NHB,OK,wCRT,2.8576
2-IVT-Test,05-Frmg,15-Prov,NHB,PK,dCRT,2.1877
2-IVT-Test,05-Frmg,15-Prov,NHB,PK,wCRT,1.8085
2-IVT-Test,06-WC,07-NTmp,HBC,PK,dCRT,11.8757
2-IVT-Test,06-WC,07-NTmp,HBC,PK,wCRT,11.6531
2-IVT-Test,06-WC,07-NTmp,HBO,OK,dCRT,32.7321
2-IVT-Test,06-WC,07-NTmp,HBO,OK,wCRT,69.2732
2-IVT-Test,06-WC,07-NTmp,HBO,PK,dCRT,25.9286
2-IVT-Test,06-WC,07-NTmp,HBO,PK,wCRT,39.9395
2-IVT-Test,06-WC,07-NTmp,HBW,OK,dCRT,58.0829
2-IVT-Test,06-WC,07-NTmp,HBW,OK,wCRT,38.5862
2-IVT-Test,06-WC,07-NTmp,HBW,PK,dCRT,130.9292
2-IVT-Test,06-WC,07-NTmp,HBW,PK,wCRT,99.7688
2-IVT-Test,06-WC,07-NTmp,NHB,OK,dCRT,8.0906
2-IVT-Test,06-WC,07-NTmp,NHB,OK,wCRT,13.2855
2-IVT-Test,06-WC,07-NTmp,NHB,PK,dCRT,2.296
2-IVT-Test,06-WC,07-NTmp,NHB,PK,wCRT,8.8652
2-IVT-Test,06-WC,08-SLCn,HBC,PK,dCRT,0.25239999999999996
2-IVT-Test,06-WC,08-SLCn,HBO,OK,dCRT,9.4461
2-IVT-Test,06-WC,08-SLCn,HBO,OK,wCRT,34.7062
2-IVT-Test,06-WC,08-SLCn,HBO,PK,dCRT,12.5207
2-IVT-Test,06-WC,08-SLCn,HBO,PK,wCRT,17.1783
2-IVT-Test,06-WC,08-SLCn,HBW,OK,dCRT,19.2862
2-IVT-Test,06-WC,08-SLCn,HBW,OK,wCRT,24.8399
2-IVT-Test,06-WC,08-SLCn,HBW,PK,dCRT,85.0278
2-IVT-Test,06-WC,08-SLCn,HBW,PK,wCRT,73.2587
2-IVT-Test,06-WC,08-SLCn,NHB,OK,dCRT,2.2526
2-IVT-Test,06-WC,08-SLCn,NHB,OK,wCRT,7.3543
2-IVT-Test,06-WC,08-SLCn,NHB,PK,dCRT,1.1009
2-IVT-Test,06-WC,08-SLCn,NHB,PK,wCRT,4.4527
2-IVT-Test,06-WC,09-Murr,HBC,PK,dCRT,18.6439
2-IVT-Test,06-WC,09-Murr,HBC,PK,wCRT,15.322099999999999
2-IVT-Test,06-WC,09-Murr,HBO,OK,dCRT,2.1636
2-IVT-Test,06-WC,09-Murr,HBO,OK,wCRT,4.7392
2-IVT-Test,06-WC,09-Murr,HBO,PK,dCRT,6.2266
2-IVT-Test,06-WC,09-Murr,HBO,PK,wCRT,8.9183
2-IVT-Test,06-WC,09-Murr,HBW,OK,dCRT,6.2919
2-IVT-Test,06-WC,09-Murr,HBW,OK,wCRT,3.7973
2-IVT-Test,06-WC,09-Murr,HBW,PK,dCRT,25.5801
2-IVT-Test,06-WC,09-Murr,HBW,PK,wCRT,21.7402
2-IVT-Test,06-WC,09-Murr,NHB,OK,dCRT,1.2829
2-IVT-Test,06-WC,09-Murr,NHB,OK,wCRT,1.5399
2-IVT-Test,06-WC,09-Murr,NHB,PK,dCRT,0.5161
2-IVT-Test,06-WC,09-Murr,NHB,PK,wCRT,1.5449
2-IVT-Test,06-WC,10-SJ,HBC,PK,dCRT,0.6564
2-IVT-Test,06-WC,10-SJ,HBC,PK,wCRT,0.463
2-IVT-Test,06-WC,10-SJ,HBO,OK,dCRT,0.2076
2-IVT-Test,06-WC,10-SJ,HBO,OK,wCRT,0.2221
2-IVT-Test,06-WC,10-SJ,HBO,PK,dCRT,0.3271
2-IVT-Test,06-WC,10-SJ,HBO,PK,wCRT,0.1313
2-IVT-Test,06-WC,10-SJ,HBW,OK,dCRT,1.1853
2-IVT-Test,06-WC,10-SJ,HBW,OK,wCRT,0.3685
2-IVT-Test,06-WC,10-SJ,HBW,PK,dCRT,6.9242
2-IVT-Test,06-WC,10-SJ,HBW,PK,wCRT,2.0905
2-IVT-Test,06-WC,10-SJ,NHB,OK,dCRT,0.2773
2-IVT-Test,06-WC,10-SJ,NHB,OK,wCRT,0.2501
2-IVT-Test,06-WC,10-SJ,NHB,PK,dCRT,0.1499
2-IVT-Test,06-WC,10-SJ,NHB,PK,wCRT,0.2574
2-IVT-Test,06-WC,12-Lehi,HBO,OK,dCRT,0.2792
2-IVT-Test,06-WC,12-Lehi,HBO,OK,wCRT,0.1234
2-IVT-Test,06-WC,12-Lehi,HBO,PK,dCRT,0.4171
2-IVT-Test,06-WC,12-Lehi,HBO,PK,wCRT,0.0605
2-IVT-Test,06-WC,12-Lehi,HBW,OK,dCRT,1.0709
2-IVT-Test,06-WC,12-Lehi,HBW,OK,wCRT,0.2075
2-IVT-Test,06-WC,12-Lehi,HBW,PK,dCRT,6.2513
2-IVT-Test,06-WC,12-Lehi,HBW,PK,wCRT,1.0056
2-IVT-Test,06-WC,12-Lehi,NHB,OK,dCRT,0.4646
2-IVT-Test,06-WC,12-Lehi,NHB,OK,wCRT,0.2868
2-IVT-Test,06-WC,12-Lehi,NHB,PK,dCRT,0.1928
2-IVT-Test,06-WC,12-Lehi,NHB,PK,wCRT,0.2623
2-IVT-Test,06-WC,13-AF,HBO,OK,dCRT,0.1165
2-IVT-Test,06-WC,13-AF,HBO,OK,wCRT,0.0128
2-IVT-Test,06-WC,13-AF,HBO,PK,dCRT,0.3289
2-IVT-Test,06-WC,13-AF,HBO,PK,wCRT,0.0121
2-IVT-Test,06-WC,13-AF,HBW,OK,dCRT,0.3075
2-IVT-Test,06-WC,13-AF,HBW,OK,wCRT,0.0068
2-IVT-Test,06-WC,13-AF,HBW,PK,dCRT,4.1369
2-IVT-Test,06-WC,13-AF,HBW,PK,wCRT,0.1022
2-IVT-Test,06-WC,13-AF,NHB,OK,dCRT,0.1007
2-IVT-Test,06-WC,13-AF,NHB,OK,wCRT,0.004
2-IVT-Test,06-WC,13-AF,NHB,PK,dCRT,0.1369
2-IVT-Test,06-WC,13-AF,NHB,PK,wCRT,0.0179
2-IVT-Test,06-WC,14-Orem,HBC,PK,dCRT,107.7892
2-IVT-Test,06-WC,14-Orem,HBC,PK,wCRT,14.9632
2-IVT-Test,06-WC,14-Orem,HBO,OK,dCRT,4.2198
2-IVT-Test,06-WC,14-Orem,HBO,OK,wCRT,0.8125
2-IVT-Test,06-WC,14-Orem,HBO,PK,dCRT,3.859
2-IVT-Test,06-WC,14-Orem,HBO,PK,wCRT,0.5576
2-IVT-Test,06-WC,14-Orem,HBW,OK,dCRT,1.4594
2-IVT-Test,06-WC,14-Orem,HBW,OK,wCRT,0.0952
2-IVT-Test,06-WC,14-Orem,HBW,PK,dCRT,9.4523
2-IVT-Test,06-WC,14-Orem,HBW,PK,wCRT,0.5459
2-IVT-Test,06-WC,14-Orem,NHB,OK,dCRT,1.444
2-IVT-Test,06-WC,14-Orem,NHB,OK,wCRT,0.3144
2-IVT-Test,06-WC,14-Orem,NHB,PK,dCRT,1.0528
2-IVT-Test,06-WC,14-Orem,NHB,PK,wCRT,0.3903
2-IVT-Test,06-WC,15-Prov,HBC,PK,dCRT,6.0307
2-IVT-Test,06-WC,15-Prov,HBC,PK,wCRT,0.8367
2-IVT-Test,06-WC,15-Prov,HBO,OK,dCRT,9.2775
2-IVT-Test,06-WC,15-Prov,HBO,OK,wCRT,1.3388
2-IVT-Test,06-WC,15-Prov,HBO,PK,dCRT,10.7734
2-IVT-Test,06-WC,15-Prov,HBO,PK,wCRT,0.8072999999999999
2-IVT-Test,06-WC,15-Prov,HBW,OK,dCRT,3.0176
2-IVT-Test,06-WC,15-Prov,HBW,OK,wCRT,0.4932
2-IVT-Test,06-WC,15-Prov,HBW,PK,dCRT,19.3689
2-IVT-Test,06-WC,15-Prov,HBW,PK,wCRT,1.7056
2-IVT-Test,06-WC,15-Prov,NHB,OK,dCRT,2.6465
2-IVT-Test,06-WC,15-Prov,NHB,OK,wCRT,0.7446
2-IVT-Test,06-WC,15-Prov,NHB,PK,dCRT,2.2273
2-IVT-Test,06-WC,15-Prov,NHB,PK,wCRT,0.778
2-IVT-Test,07-NTmp,08-SLCn,HBO,OK,dCRT,0.0028
2-IVT-Test,07-NTmp,08-SLCn,HBO,OK,wCRT,3.0791
2-IVT-Test,07-NTmp,08-SLCn,HBO,PK,dCRT,0.0013000000000000002
2-IVT-Test,07-NTmp,08-SLCn,HBO,PK,wCRT,0.2772
2-IVT-Test,07-NTmp,08-SLCn,HBW,OK,dCRT,0.0006000000000000001
2-IVT-Test,07-NTmp,08-SLCn,HBW,OK,wCRT,0.3206
2-IVT-Test,07-NTmp,08-SLCn,HBW,PK,dCRT,0.0009000000000000001
2-IVT-Test,07-NTmp,08-SLCn,HBW,PK,wCRT,0.4309
2-IVT-Test,07-NTmp,08-SLCn,NHB,OK,dCRT,0.00030000000000000003
2-IVT-Test,07-NTmp,08-SLCn,NHB,OK,wCRT,0.0225
2-IVT-Test,07-NTmp,08-SLCn,NHB,PK,wCRT,0.0044
2-IVT-Test,07-NTmp,09-Murr,HBC,PK,dCRT,2.1984
2-IVT-Test,07-NTmp,09-Murr,HBC,PK,wCRT,18.7422
2-IVT-Test,07-NTmp,09-Murr,HBO,OK,dCRT,11.0091
2-IVT-Test,07-NTmp,09-Murr,HBO,OK,wCRT,89.8886
2-IVT-Test,07-NTmp,09-Murr,HBO,PK,dCRT,11.830400000000001
2-IVT-Test,07-NTmp,09-Murr,HBO,PK,wCRT,54.9735
2-IVT-Test,07-NTmp,09-Murr,HBW,OK,dCRT,14.952
2-IVT-Test,07-NTmp,09-Murr,HBW,OK,wCRT,21.5111
2-IVT-Test,07-NTmp,09-Murr,HBW,PK,dCRT,46.9466
2-IVT-Test,07-NTmp,09-Murr,HBW,PK,wCRT,110.3714
2-IVT-Test,07-NTmp,09-Murr,NHB,OK,dCRT,1.9623
2-IVT-Test,07-NTmp,09-Murr,NHB,OK,wCRT,16.8212
2-IVT-Test,07-NTmp,09-Murr,NHB,PK,dCRT,0.6154000000000001
2-IVT-Test,07-NTmp,09-Murr,NHB,PK,wCRT,10.8165
2-IVT-Test,07-NTmp,10-SJ,HBC,PK,dCRT,3.3626
2-IVT-Test,07-NTmp,10-SJ,HBC,PK,wCRT,2.8066
2-IVT-Test,07-NTmp,10-SJ,HBO,OK,dCRT,10.9699
2-IVT-Test,07-NTmp,10-SJ,HBO,OK,wCRT,13.2352
2-IVT-Test,07-NTmp,10-SJ,HBO,PK,dCRT,10.7056
2-IVT-Test,07-NTmp,10-SJ,HBO,PK,wCRT,6.7807
2-IVT-Test,07-NTmp,10-SJ,HBW,OK,dCRT,28.732
2-IVT-Test,07-NTmp,10-SJ,HBW,OK,wCRT,8.6182
2-IVT-Test,07-NTmp,10-SJ,HBW,PK,dCRT,76.0373
2-IVT-Test,07-NTmp,10-SJ,HBW,PK,wCRT,24.5976
2-IVT-Test,07-NTmp,10-SJ,NHB,OK,dCRT,3.0103
2-IVT-Test,07-NTmp,10-SJ,NHB,OK,wCRT,5.2853
2-IVT-Test,07-NTmp,10-SJ,NHB,PK,dCRT,0.9456
2-IVT-Test,07-NTmp,10-SJ,NHB,PK,wCRT,3.1425
2-IVT-Test,07-NTmp,11-Drap,HBC,PK,dCRT,5.5895
2-IVT-Test,07-NTmp,11-Drap,HBC,PK,wCRT,1.3043
2-IVT-Test,07-NTmp,11-Drap,HBO,OK,dCRT,9.02
2-IVT-Test,07-NTmp,11-Drap,HBO,OK,wCRT,5.2321
2-IVT-Test,07-NTmp,11-Drap,HBO,PK,dCRT,8.8874
2-IVT-Test,07-NTmp,11-Drap,HBO,PK,wCRT,2.9459
2-IVT-Test,07-NTmp,11-Drap,HBW,OK,dCRT,29.3463
2-IVT-Test,07-NTmp,11-Drap,HBW,OK,wCRT,2.8942
